date,tournament,round,player_1,player_2,score
2022-12-24T06:39:59.795+07:00,ToughLoveGauntlet092,1,BlueicyDasani,moxshpox (funkypumkin#5675),2-0
2022-12-24T06:39:59.799+07:00,ToughLoveGauntlet092,1,fredruary,SorrySSB,2-0
2022-12-24T06:39:59.803+07:00,ToughLoveGauntlet092,1,Mirdas,Alexa,1-2
2022-12-24T06:39:59.807+07:00,ToughLoveGauntlet092,1,Askadoodle,ricetime,2-0
2022-12-24T06:39:59.811+07:00,ToughLoveGauntlet092,1,cheeseeater,E_Sid,2-1
2022-12-24T06:39:59.814+07:00,ToughLoveGauntlet092,2,TableLol,Momki,2-0
2022-12-24T06:39:59.820+07:00,ToughLoveGauntlet092,2,Wiltonlaws,BlueicyDasani,1-2
2022-12-24T06:39:59.824+07:00,ToughLoveGauntlet092,2,fredruary,Alexa,2-0
2022-12-24T06:39:59.829+07:00,ToughLoveGauntlet092,2,Askadoodle,cheeseeater,2-1
2022-12-24T06:39:59.835+07:00,ToughLoveGauntlet092,3,TableLol,BlueicyDasani,0-3
2022-12-24T06:39:59.841+07:00,ToughLoveGauntlet092,3,fredruary,Askadoodle,2-3
2022-12-24T06:39:59.846+07:00,ToughLoveGauntlet092,4,BlueicyDasani,Askadoodle,3-1
2022-12-24T06:39:59.850+07:00,ToughLoveGauntlet092,-1,KevinKryptonite,moxshpox (funkypumkin#5675),2-0
2022-12-24T06:39:59.855+07:00,ToughLoveGauntlet092,-1,SorrySSB,Mirdas,1-2
2022-12-24T06:39:59.862+07:00,ToughLoveGauntlet092,-1,ricetime,E_Sid,0-2
2022-12-24T06:39:59.868+07:00,ToughLoveGauntlet092,-2,cheeseeater,Minerbeans69,2-1
2022-12-24T06:39:59.874+07:00,ToughLoveGauntlet092,-2,Alexa,KevinKryptonite,2-1
2022-12-24T06:39:59.880+07:00,ToughLoveGauntlet092,-2,Wiltonlaws,Mirdas,2-1
2022-12-24T06:39:59.885+07:00,ToughLoveGauntlet092,-2,Momki,E_Sid,2-0
2022-12-24T06:39:59.890+07:00,ToughLoveGauntlet092,-3,cheeseeater,Alexa,3-0
2022-12-24T06:39:59.895+07:00,ToughLoveGauntlet092,-3,Wiltonlaws,Momki,3-0
2022-12-24T06:39:59.899+07:00,ToughLoveGauntlet092,-4,TableLol,cheeseeater,3-0
2022-12-24T06:39:59.904+07:00,ToughLoveGauntlet092,-4,fredruary,Wiltonlaws,0--1
2022-12-24T06:39:59.909+07:00,ToughLoveGauntlet092,-5,TableLol,fredruary,3-1
2022-12-24T06:39:59.913+07:00,ToughLoveGauntlet092,-6,Askadoodle,TableLol,1-3
2022-12-24T06:39:59.917+07:00,ToughLoveGauntlet092,5,BlueicyDasani,TableLol,2-3
2022-12-24T06:39:59.936+07:00,ToughLoveGauntlet092,5,TableLol,BlueicyDasani,3-1
2022-12-30T19:33:29.850-04:00,ToughLoveGauntlet093,1,Lemon_Gaming,icyal_XD (Groovy Ramen),-1-0
2022-12-30T19:33:29.855-04:00,ToughLoveGauntlet093,1,SquidSlash (Groovy Lobster #1766),px_pride,2-1
2022-12-30T19:33:29.859-04:00,ToughLoveGauntlet093,1,Minerbeans69,NB_IRun,2-1
2022-12-30T19:33:29.863-04:00,ToughLoveGauntlet093,1,E_Sid,KevinKryptonite,0-2
2022-12-30T19:33:29.867-04:00,ToughLoveGauntlet093,1,Alexa,Toyley_isnt_here,2-0
2022-12-30T19:33:29.871-04:00,ToughLoveGauntlet093,2,TableLol,icyal_XD (Groovy Ramen),2-0
2022-12-30T19:33:29.875-04:00,ToughLoveGauntlet093,2,SquidSlash (Groovy Lobster #1766),Minerbeans69,0-2
2022-12-30T19:33:29.879-04:00,ToughLoveGauntlet093,2,Wiltonlaws,KevinKryptonite,2-0
2022-12-30T19:33:29.885-04:00,ToughLoveGauntlet093,2,SWAG | Waddle,Alexa,2-0
2022-12-30T19:33:29.891-04:00,ToughLoveGauntlet093,3,TableLol,Minerbeans69,3-2
2022-12-30T19:33:29.896-04:00,ToughLoveGauntlet093,3,Wiltonlaws,SWAG | Waddle,3-0
2022-12-30T19:33:29.902-04:00,ToughLoveGauntlet093,4,TableLol,Wiltonlaws,3-1
2022-12-30T19:33:29.906-04:00,ToughLoveGauntlet093,-1,px_pride,NB_IRun,0-2
2022-12-30T19:33:29.910-04:00,ToughLoveGauntlet093,-2,Alexa,Lemon_Gaming,0-0
2022-12-30T19:33:29.914-04:00,ToughLoveGauntlet093,-2,KevinKryptonite,NB_IRun,1-2
2022-12-30T19:33:29.918-04:00,ToughLoveGauntlet093,-2,SquidSlash (Groovy Lobster #1766),E_Sid,2-0
2022-12-30T19:33:29.922-04:00,ToughLoveGauntlet093,-2,icyal_XD (Groovy Ramen),Toyley_isnt_here,2-0
2022-12-30T19:33:29.926-04:00,ToughLoveGauntlet093,-3,Alexa,NB_IRun,3-0
2022-12-30T19:33:29.929-04:00,ToughLoveGauntlet093,-3,SquidSlash (Groovy Lobster #1766),icyal_XD (Groovy Ramen),3-2
2022-12-30T19:33:29.933-04:00,ToughLoveGauntlet093,-4,Minerbeans69,Alexa,3-0
2022-12-30T19:33:29.937-04:00,ToughLoveGauntlet093,-4,SWAG | Waddle,SquidSlash (Groovy Lobster #1766),-1-0
2022-12-30T19:33:29.941-04:00,ToughLoveGauntlet093,-5,Minerbeans69,SquidSlash (Groovy Lobster #1766),2-3
2022-12-30T19:33:29.945-04:00,ToughLoveGauntlet093,-6,Wiltonlaws,SquidSlash (Groovy Lobster #1766),3-0
2022-12-30T19:33:29.949-04:00,ToughLoveGauntlet093,5,TableLol,Wiltonlaws,3-2
2023-01-13T17:25:56.001-06:00,ToughLoveGauntlet094,1,CCLia,Alexa,
2023-01-13T17:25:56.009-06:00,ToughLoveGauntlet094,1,Wiltonlaws,Sjmosser,2-0
2023-01-13T17:25:56.014-06:00,ToughLoveGauntlet094,1,cheeseeater,clcos,0--1
2023-01-13T17:25:56.019-06:00,ToughLoveGauntlet094,1,BOOSTIOOOOOOOOO,KevinKryptonite,2-0
2023-01-13T17:25:56.029-06:00,ToughLoveGauntlet094,1,icyal_XD (Groovy Ramen),Askadoodle,0-2
2023-01-13T17:25:56.037-06:00,ToughLoveGauntlet094,2,TableLol,Alexa,2-0
2023-01-13T17:25:56.042-06:00,ToughLoveGauntlet094,2,Wiltonlaws,cheeseeater,2-0
2023-01-13T17:25:56.048-06:00,ToughLoveGauntlet094,2,BlueicyDasani,BOOSTIOOOOOOOOO,2-0
2023-01-13T17:25:56.052-06:00,ToughLoveGauntlet094,2,fredruary,Askadoodle,1-2
2023-01-13T17:25:56.056-06:00,ToughLoveGauntlet094,3,TableLol,Wiltonlaws,2-3
2023-01-13T17:25:56.060-06:00,ToughLoveGauntlet094,3,BlueicyDasani,Askadoodle,3-1
2023-01-13T17:25:56.064-06:00,ToughLoveGauntlet094,4,Wiltonlaws,BlueicyDasani,0-3
2023-01-13T17:25:56.068-06:00,ToughLoveGauntlet094,-1,Sjmosser,clcos,0--1
2023-01-13T17:25:56.072-06:00,ToughLoveGauntlet094,-2,fredruary,CCLia,
2023-01-13T17:25:56.076-06:00,ToughLoveGauntlet094,-2,BOOSTIOOOOOOOOO,Sjmosser,-1-0
2023-01-13T17:25:56.081-06:00,ToughLoveGauntlet094,-2,cheeseeater,KevinKryptonite,2-0
2023-01-13T17:25:56.085-06:00,ToughLoveGauntlet094,-2,Alexa,icyal_XD (Groovy Ramen),2-0
2023-01-13T17:25:56.088-06:00,ToughLoveGauntlet094,-3,fredruary,Sjmosser,3-0
2023-01-13T17:25:56.092-06:00,ToughLoveGauntlet094,-3,cheeseeater,Alexa,1-3
2023-01-13T17:25:56.097-06:00,ToughLoveGauntlet094,-4,TableLol,fredruary,3-1
2023-01-13T17:25:56.101-06:00,ToughLoveGauntlet094,-4,Askadoodle,Alexa,3-0
2023-01-13T17:25:56.105-06:00,ToughLoveGauntlet094,-5,TableLol,Askadoodle,1-3
2023-01-13T17:25:56.110-06:00,ToughLoveGauntlet094,-6,Wiltonlaws,Askadoodle,2-3
2023-01-13T17:25:56.114-06:00,ToughLoveGauntlet094,5,BlueicyDasani,Askadoodle,3-1
2023-01-20T18:46:17.373-05:00,ToughLoveGauntlet095,1,Minerbeans69,E_Sid,2-0
2023-01-20T18:46:17.380-05:00,ToughLoveGauntlet095,1,Pur3Boii,KevinKryptonite,2-1
2023-01-20T18:46:17.386-05:00,ToughLoveGauntlet095,1,fredruary,CCLia,2-0
2023-01-20T18:46:17.392-05:00,ToughLoveGauntlet095,1,Wiltonlaws,Sjmosser,2-0
2023-01-20T18:46:17.397-05:00,ToughLoveGauntlet095,1,cheeseeater,Cute Pizza #3057,2-1
2023-01-20T18:46:17.402-05:00,ToughLoveGauntlet095,1,SquidSlash (Groovy Lobster #1766),Honathan,2-1
2023-01-20T18:46:17.407-05:00,ToughLoveGauntlet095,1,BOOSTIOOOOOOOOO,Alexa,2-0
2023-01-20T18:46:17.412-05:00,ToughLoveGauntlet095,2,Askadoodle,Minerbeans69,2-0
2023-01-20T18:46:17.418-05:00,ToughLoveGauntlet095,2,Pur3Boii,fredruary,2-1
2023-01-20T18:46:17.424-05:00,ToughLoveGauntlet095,2,Wiltonlaws,cheeseeater,1-2
2023-01-20T18:46:17.429-05:00,ToughLoveGauntlet095,2,SquidSlash (Groovy Lobster #1766),BOOSTIOOOOOOOOO,2-1
2023-01-20T18:46:17.435-05:00,ToughLoveGauntlet095,3,Askadoodle,Pur3Boii,3-1
2023-01-20T18:46:17.440-05:00,ToughLoveGauntlet095,3,cheeseeater,SquidSlash (Groovy Lobster #1766),3-1
2023-01-20T18:46:17.444-05:00,ToughLoveGauntlet095,4,Askadoodle,cheeseeater,3-0
2023-01-20T18:46:17.448-05:00,ToughLoveGauntlet095,-1,KevinKryptonite,CCLia,2-1
2023-01-20T18:46:17.454-05:00,ToughLoveGauntlet095,-1,Sjmosser,Cute Pizza #3057,0-2
2023-01-20T18:46:17.460-05:00,ToughLoveGauntlet095,-1,Honathan,Alexa,1-2
2023-01-20T18:46:17.465-05:00,ToughLoveGauntlet095,-2,BOOSTIOOOOOOOOO,E_Sid,2-0
2023-01-20T18:46:17.470-05:00,ToughLoveGauntlet095,-2,Wiltonlaws,KevinKryptonite,2-1
2023-01-20T18:46:17.476-05:00,ToughLoveGauntlet095,-2,fredruary,Cute Pizza #3057,2-1
2023-01-20T18:46:17.481-05:00,ToughLoveGauntlet095,-2,Minerbeans69,Alexa,2-0
2023-01-20T18:46:17.485-05:00,ToughLoveGauntlet095,-3,BOOSTIOOOOOOOOO,Wiltonlaws,-1-0
2023-01-20T18:46:17.489-05:00,ToughLoveGauntlet095,-3,fredruary,Minerbeans69,1-3
2023-01-20T18:46:17.492-05:00,ToughLoveGauntlet095,-4,Pur3Boii,Wiltonlaws,0-3
2023-01-20T18:46:17.496-05:00,ToughLoveGauntlet095,-4,SquidSlash (Groovy Lobster #1766),Minerbeans69,0-3
2023-01-20T18:46:17.500-05:00,ToughLoveGauntlet095,-5,Wiltonlaws,Minerbeans69,3-0
2023-01-20T18:46:17.504-05:00,ToughLoveGauntlet095,-6,cheeseeater,Wiltonlaws,0--1
2023-01-20T18:46:17.508-05:00,ToughLoveGauntlet095,5,Askadoodle,cheeseeater,0-3
2023-01-20T18:46:17.511-05:00,ToughLoveGauntlet095,5,cheeseeater,Askadoodle,0-3
2023-01-27T17:34:30.335-06:00,ToughLoveGauntlet096,1,Mirdas,E_Sid,2-0
2023-01-27T17:34:30.343-06:00,ToughLoveGauntlet096,1,Askadoodle,Butt69,2-0
2023-01-27T17:34:30.348-06:00,ToughLoveGauntlet096,1,Minerbeans69,pikachuprobably,2-0
2023-01-27T17:34:30.352-06:00,ToughLoveGauntlet096,2,TableLol,Mirdas,0-2
2023-01-27T17:34:30.359-06:00,ToughLoveGauntlet096,2,Askadoodle,Minerbeans69,2-0
2023-01-27T17:34:30.366-06:00,ToughLoveGauntlet096,3,Mirdas,Askadoodle,2-3
2023-01-27T17:34:30.371-06:00,ToughLoveGauntlet096,-1,Butt69,pikachuprobably,0-2
2023-01-27T17:34:30.376-06:00,ToughLoveGauntlet096,-2,Minerbeans69,E_Sid,2-0
2023-01-27T17:34:30.379-06:00,ToughLoveGauntlet096,-2,TableLol,pikachuprobably,2-1
2023-01-27T17:34:30.384-06:00,ToughLoveGauntlet096,-3,Minerbeans69,TableLol,3-1
2023-01-27T17:34:30.388-06:00,ToughLoveGauntlet096,-4,Mirdas,Minerbeans69,3-2
2023-01-27T17:34:30.391-06:00,ToughLoveGauntlet096,4,Askadoodle,Mirdas,3-1
2023-02-03T15:30:13.062-08:00,ToughLoveGauntlet097,1,SquidSlash (Groovy Lobster #1766),KevinKryptonite,2-1
2023-02-03T15:30:13.073-08:00,ToughLoveGauntlet097,1,E_Sid,Memesoon_18,2-0
2023-02-03T15:30:13.080-08:00,ToughLoveGauntlet097,2,Askadoodle,SquidSlash (Groovy Lobster #1766),2-0
2023-02-03T15:30:13.089-08:00,ToughLoveGauntlet097,2,fredruary,BOOSTIOOOOOOOOO,2-1
2023-02-03T15:30:13.095-08:00,ToughLoveGauntlet097,2,TableLol,E_Sid,2-0
2023-02-03T15:30:13.104-08:00,ToughLoveGauntlet097,2,BlueicyDasani,Minerbeans69,2-0
2023-02-03T15:30:13.110-08:00,ToughLoveGauntlet097,3,Askadoodle,fredruary,3-0
2023-02-03T15:30:13.117-08:00,ToughLoveGauntlet097,3,TableLol,BlueicyDasani,3-2
2023-02-03T15:30:13.123-08:00,ToughLoveGauntlet097,4,Askadoodle,TableLol,0-3
2023-02-03T15:30:13.128-08:00,ToughLoveGauntlet097,-1,Minerbeans69,KevinKryptonite,2-1
2023-02-03T15:30:13.138-08:00,ToughLoveGauntlet097,-1,BOOSTIOOOOOOOOO,Memesoon_18,2-0
2023-02-03T15:30:13.145-08:00,ToughLoveGauntlet097,-2,E_Sid,Minerbeans69,0-2
2023-02-03T15:30:13.155-08:00,ToughLoveGauntlet097,-2,SquidSlash (Groovy Lobster #1766),BOOSTIOOOOOOOOO,2-1
2023-02-03T15:30:13.160-08:00,ToughLoveGauntlet097,-3,fredruary,Minerbeans69,1-3
2023-02-03T15:30:13.167-08:00,ToughLoveGauntlet097,-3,BlueicyDasani,SquidSlash (Groovy Lobster #1766),3-0
2023-02-03T15:30:13.171-08:00,ToughLoveGauntlet097,-4,Minerbeans69,BlueicyDasani,3-1
2023-02-03T15:30:13.176-08:00,ToughLoveGauntlet097,-5,Askadoodle,Minerbeans69,3-0
2023-02-03T15:30:13.181-08:00,ToughLoveGauntlet097,5,TableLol,Askadoodle,1-3
2023-02-03T15:30:13.185-08:00,ToughLoveGauntlet097,5,Askadoodle,TableLol,1-3
2023-02-11T07:40:24.666+08:00,ToughLoveGauntlet098,1,Memesoon_18,orangesoor,1-2
2023-02-11T07:40:24.675+08:00,ToughLoveGauntlet098,1,ricetime,YumBasil,0-2
2023-02-11T07:40:24.681+08:00,ToughLoveGauntlet098,1,KevinKryptonite,Luvmastahchris,2-0
2023-02-11T07:40:24.687+08:00,ToughLoveGauntlet098,2,TableLol,orangesoor,2-0
2023-02-11T07:40:24.697+08:00,ToughLoveGauntlet098,2,SquidSlash (Groovy Lobster #1766),BOOSTIOOOOOOOOO,0-2
2023-02-11T07:40:24.702+08:00,ToughLoveGauntlet098,2,fredruary,pikachuprobably,2-0
2023-02-11T07:40:24.706+08:00,ToughLoveGauntlet098,2,Wiltonlaws,Hoi__Poi Mushy Mushroom,0-2
2023-02-11T07:40:24.711+08:00,ToughLoveGauntlet098,2,Askadoodle,YumBasil,2-0
2023-02-11T07:40:24.716+08:00,ToughLoveGauntlet098,2,Pur3Boii,JacobDRAGFGC,2-0
2023-02-11T07:40:24.722+08:00,ToughLoveGauntlet098,2,BlueicyDasani,KevinKryptonite,2-0
2023-02-11T07:40:24.727+08:00,ToughLoveGauntlet098,2,Minerbeans69,DaMoogie,2-0
2023-02-11T07:40:24.732+08:00,ToughLoveGauntlet098,3,TableLol,BOOSTIOOOOOOOOO,1-2
2023-02-11T07:40:24.741+08:00,ToughLoveGauntlet098,3,fredruary,Hoi__Poi Mushy Mushroom,2-1
2023-02-11T07:40:24.747+08:00,ToughLoveGauntlet098,3,Askadoodle,Pur3Boii,2-0
2023-02-11T07:40:24.753+08:00,ToughLoveGauntlet098,3,BlueicyDasani,Minerbeans69,1-2
2023-02-11T07:40:24.759+08:00,ToughLoveGauntlet098,4,BOOSTIOOOOOOOOO,fredruary,2-3
2023-02-11T07:40:24.764+08:00,ToughLoveGauntlet098,4,Askadoodle,Minerbeans69,3-0
2023-02-11T07:40:24.769+08:00,ToughLoveGauntlet098,5,fredruary,Askadoodle,0-3
2023-02-11T07:40:24.773+08:00,ToughLoveGauntlet098,-1,DaMoogie,Memesoon_18,2-0
2023-02-11T07:40:24.778+08:00,ToughLoveGauntlet098,-1,Wiltonlaws,ricetime,2-0
2023-02-11T07:40:24.782+08:00,ToughLoveGauntlet098,-1,SquidSlash (Groovy Lobster #1766),Luvmastahchris,2-0
2023-02-11T07:40:24.786+08:00,ToughLoveGauntlet098,-2,KevinKryptonite,DaMoogie,2-0
2023-02-11T07:40:24.792+08:00,ToughLoveGauntlet098,-2,JacobDRAGFGC,YumBasil,2-0
2023-02-11T07:40:24.796+08:00,ToughLoveGauntlet098,-2,pikachuprobably,Wiltonlaws,1-2
2023-02-11T07:40:24.801+08:00,ToughLoveGauntlet098,-2,orangesoor,SquidSlash (Groovy Lobster #1766),0-2
2023-02-11T07:40:24.805+08:00,ToughLoveGauntlet098,-3,Hoi__Poi Mushy Mushroom,KevinKryptonite,2-1
2023-02-11T07:40:24.809+08:00,ToughLoveGauntlet098,-3,TableLol,JacobDRAGFGC,0--1
2023-02-11T07:40:24.814+08:00,ToughLoveGauntlet098,-3,BlueicyDasani,Wiltonlaws,0-2
2023-02-11T07:40:24.819+08:00,ToughLoveGauntlet098,-3,Pur3Boii,SquidSlash (Groovy Lobster #1766),2-1
2023-02-11T07:40:24.828+08:00,ToughLoveGauntlet098,-4,Hoi__Poi Mushy Mushroom,TableLol,1-3
2023-02-11T07:40:24.835+08:00,ToughLoveGauntlet098,-4,Wiltonlaws,Pur3Boii,3-0
2023-02-11T07:40:24.840+08:00,ToughLoveGauntlet098,-5,Minerbeans69,TableLol,3-1
2023-02-11T07:40:24.845+08:00,ToughLoveGauntlet098,-5,BOOSTIOOOOOOOOO,Wiltonlaws,0-3
2023-02-11T07:40:24.851+08:00,ToughLoveGauntlet098,-6,Minerbeans69,Wiltonlaws,1-3
2023-02-11T07:40:24.856+08:00,ToughLoveGauntlet098,-7,fredruary,Wiltonlaws,3-2
2023-02-11T07:40:24.860+08:00,ToughLoveGauntlet098,6,Askadoodle,fredruary,3-0
2023-02-18T07:42:56.215+08:00,ToughLoveGauntlet099,1,KevinKryptonite,pikachuprobably,0-2
2023-02-18T07:42:56.220+08:00,ToughLoveGauntlet099,1,BOOSTIOOOOOOOOO,MLG_DDZ,2-1
2023-02-18T07:42:56.224+08:00,ToughLoveGauntlet099,1,moxshpox (funkypumkin#5675),ricetime,0-2
2023-02-18T07:42:56.228+08:00,ToughLoveGauntlet099,1,Pur3Boii,JacobDRAGFGC,2-0
2023-02-18T07:42:56.232+08:00,ToughLoveGauntlet099,2,TableLol,pikachuprobably,2-0
2023-02-18T07:42:56.236+08:00,ToughLoveGauntlet099,2,Wiltonlaws,BOOSTIOOOOOOOOO,2-1
2023-02-18T07:42:56.240+08:00,ToughLoveGauntlet099,2,BlueicyDasani,ricetime,2-0
2023-02-18T07:42:56.243+08:00,ToughLoveGauntlet099,2,fredruary,Pur3Boii,2-0
2023-02-18T07:42:56.246+08:00,ToughLoveGauntlet099,3,TableLol,Wiltonlaws,1-3
2023-02-18T07:42:56.251+08:00,ToughLoveGauntlet099,3,BlueicyDasani,fredruary,3-0
2023-02-18T07:42:56.254+08:00,ToughLoveGauntlet099,4,Wiltonlaws,BlueicyDasani,1-3
2023-02-18T07:42:56.257+08:00,ToughLoveGauntlet099,-1,Pur3Boii,KevinKryptonite,2-0
2023-02-18T07:42:56.261+08:00,ToughLoveGauntlet099,-1,ricetime,MLG_DDZ,5-2
2023-02-18T07:42:56.265+08:00,ToughLoveGauntlet099,-1,BOOSTIOOOOOOOOO,moxshpox (funkypumkin#5675),2-0
2023-02-18T07:42:56.268+08:00,ToughLoveGauntlet099,-1,pikachuprobably,JacobDRAGFGC,2-0
2023-02-18T07:42:56.272+08:00,ToughLoveGauntlet099,-2,Pur3Boii,ricetime,2-1
2023-02-18T07:42:56.276+08:00,ToughLoveGauntlet099,-2,BOOSTIOOOOOOOOO,pikachuprobably,0-2
2023-02-18T07:42:56.279+08:00,ToughLoveGauntlet099,-3,TableLol,Pur3Boii,3-2
2023-02-18T07:42:56.283+08:00,ToughLoveGauntlet099,-3,fredruary,pikachuprobably,0-3
2023-02-18T07:42:56.286+08:00,ToughLoveGauntlet099,-4,TableLol,pikachuprobably,3-0
2023-02-18T07:42:56.290+08:00,ToughLoveGauntlet099,-5,Wiltonlaws,TableLol,2-3
2023-02-18T07:42:56.293+08:00,ToughLoveGauntlet099,5,BlueicyDasani,TableLol,3-2
2023-02-25T07:33:42.825+08:00,ToughLoveGauntlet100,1,snadroman (Raw Lasagna #8192),SWAG | Waddle,0-2
2023-02-25T07:33:42.832+08:00,ToughLoveGauntlet100,1,ESGR (Sturdy Lemon #7871),Sjmosser,2-0
2023-02-25T07:33:42.864+08:00,ToughLoveGauntlet100,1,cheeseeater,Memesoon_18,2-0
2023-02-25T07:33:42.868+08:00,ToughLoveGauntlet100,1,pikachuprobably,KevinKryptonite,2-0
2023-02-25T07:33:42.872+08:00,ToughLoveGauntlet100,1,ricetime,moxshpox (funkypumkin#5675),1-2
2023-02-25T07:33:42.875+08:00,ToughLoveGauntlet100,1,MLG_DDZ,PenguinSloth,0-2
2023-02-25T07:33:42.879+08:00,ToughLoveGauntlet100,1,Minerbeans69,shatterthineekey,2-0
2023-02-25T07:33:42.882+08:00,ToughLoveGauntlet100,1,JoRo,orangesoor,2-0
2023-02-25T07:33:42.886+08:00,ToughLoveGauntlet100,1,tempting_toast|bread#1470,mpaulweeks,0-2
2023-02-25T07:33:42.890+08:00,ToughLoveGauntlet100,1,BOOSTIOOOOOOOOO,JacobDRAGFGC,2-1
2023-02-25T07:33:42.894+08:00,ToughLoveGauntlet100,2,TableLol,SWAG | Waddle,2-1
2023-02-25T07:33:42.898+08:00,ToughLoveGauntlet100,2,ESGR (Sturdy Lemon #7871),cheeseeater,2-1
2023-02-25T07:33:42.902+08:00,ToughLoveGauntlet100,2,RetroDot,pikachuprobably,2-1
2023-02-25T07:33:42.906+08:00,ToughLoveGauntlet100,2,fredruary,moxshpox (funkypumkin#5675),2-0
2023-02-25T07:33:42.909+08:00,ToughLoveGauntlet100,2,Askadoodle,PenguinSloth,2-1
2023-02-25T07:33:42.912+08:00,ToughLoveGauntlet100,2,Minerbeans69,JoRo,0-2
2023-02-25T07:33:42.916+08:00,ToughLoveGauntlet100,2,BlueicyDasani,mpaulweeks,2-0
2023-02-25T07:33:42.919+08:00,ToughLoveGauntlet100,2,Wiltonlaws,BOOSTIOOOOOOOOO,2-1
2023-02-25T07:33:42.922+08:00,ToughLoveGauntlet100,3,TableLol,ESGR (Sturdy Lemon #7871),1-2
2023-02-25T07:33:42.926+08:00,ToughLoveGauntlet100,3,RetroDot,fredruary,1-2
2023-02-25T07:33:42.929+08:00,ToughLoveGauntlet100,3,Askadoodle,JoRo,2-1
2023-02-25T07:33:42.932+08:00,ToughLoveGauntlet100,3,BlueicyDasani,Wiltonlaws,1-2
2023-02-25T07:33:42.936+08:00,ToughLoveGauntlet100,4,ESGR (Sturdy Lemon #7871),fredruary,3-0
2023-02-25T07:33:42.939+08:00,ToughLoveGauntlet100,4,Askadoodle,Wiltonlaws,3-0
2023-02-25T07:33:42.942+08:00,ToughLoveGauntlet100,5,ESGR (Sturdy Lemon #7871),Askadoodle,2-3
2023-02-25T07:33:42.946+08:00,ToughLoveGauntlet100,-1,Sjmosser,Memesoon_18,2-1
2023-02-25T07:33:42.950+08:00,ToughLoveGauntlet100,-1,shatterthineekey,orangesoor,0-2
2023-02-25T07:33:42.953+08:00,ToughLoveGauntlet100,-2,BOOSTIOOOOOOOOO,snadroman (Raw Lasagna #8192),2-1
2023-02-25T07:33:42.957+08:00,ToughLoveGauntlet100,-2,mpaulweeks,Sjmosser,2-0
2023-02-25T07:33:42.962+08:00,ToughLoveGauntlet100,-2,Minerbeans69,KevinKryptonite,1-2
2023-02-25T07:33:42.965+08:00,ToughLoveGauntlet100,-2,PenguinSloth,ricetime,2-0
2023-02-25T07:33:42.969+08:00,ToughLoveGauntlet100,-2,moxshpox (funkypumkin#5675),MLG_DDZ,1-2
2023-02-25T07:33:42.972+08:00,ToughLoveGauntlet100,-2,pikachuprobably,orangesoor,0--1
2023-02-25T07:33:42.975+08:00,ToughLoveGauntlet100,-2,cheeseeater,tempting_toast|bread#1470,2-0
2023-02-25T07:33:42.978+08:00,ToughLoveGauntlet100,-2,SWAG | Waddle,JacobDRAGFGC,2-0
2023-02-25T07:33:42.982+08:00,ToughLoveGauntlet100,-3,BOOSTIOOOOOOOOO,mpaulweeks,2-0
2023-02-25T07:33:42.985+08:00,ToughLoveGauntlet100,-3,KevinKryptonite,PenguinSloth,0-2
2023-02-25T07:33:42.988+08:00,ToughLoveGauntlet100,-3,MLG_DDZ,pikachuprobably,0-2
2023-02-25T07:33:42.992+08:00,ToughLoveGauntlet100,-3,cheeseeater,SWAG | Waddle,0-2
2023-02-25T07:33:42.996+08:00,ToughLoveGauntlet100,-4,RetroDot,BOOSTIOOOOOOOOO,0-2
2023-02-25T07:33:43.000+08:00,ToughLoveGauntlet100,-4,TableLol,PenguinSloth,2-0
2023-02-25T07:33:43.004+08:00,ToughLoveGauntlet100,-4,BlueicyDasani,pikachuprobably,2-0
2023-02-25T07:33:43.007+08:00,ToughLoveGauntlet100,-4,JoRo,SWAG | Waddle,2-1
2023-02-25T07:33:43.011+08:00,ToughLoveGauntlet100,-5,BOOSTIOOOOOOOOO,TableLol,1-3
2023-02-25T07:33:43.014+08:00,ToughLoveGauntlet100,-5,BlueicyDasani,JoRo,2-3
2023-02-25T07:33:43.017+08:00,ToughLoveGauntlet100,-6,Wiltonlaws,TableLol,1-3
2023-02-25T07:33:43.021+08:00,ToughLoveGauntlet100,-6,fredruary,JoRo,2-3
2023-02-25T07:33:43.024+08:00,ToughLoveGauntlet100,-7,TableLol,JoRo,3-1
2023-02-25T07:33:43.027+08:00,ToughLoveGauntlet100,-8,ESGR (Sturdy Lemon #7871),TableLol,0-3
2023-02-25T07:33:43.030+08:00,ToughLoveGauntlet100,6,Askadoodle,TableLol,3-2
2023-03-04T07:36:10.867+08:00,ToughLoveGauntlet101,1,E_Sid,mpaulweeks,0-2
2023-03-04T07:36:10.877+08:00,ToughLoveGauntlet101,1,ESGR (Sturdy Lemon #7871),azeLnut (hot nugget #5240),2-0
2023-03-04T07:36:10.888+08:00,ToughLoveGauntlet101,1,Pur3Boii,tooknight12,2-0
2023-03-04T07:36:10.894+08:00,ToughLoveGauntlet101,1,KevinKryptonite,JacobDRAGFGC,2-0
2023-03-04T07:36:10.902+08:00,ToughLoveGauntlet101,1,ricetime,MLG_DDZ,2-0
2023-03-04T07:36:10.909+08:00,ToughLoveGauntlet101,2,TableLol,mpaulweeks,2-0
2023-03-04T07:36:10.916+08:00,ToughLoveGauntlet101,2,ESGR (Sturdy Lemon #7871),Pur3Boii,1-2
2023-03-04T07:36:10.923+08:00,ToughLoveGauntlet101,2,fredruary,KevinKryptonite,1-2
